Dry_Season_2017,Dry_Season_2018,Dry_Season_2019,Dry_Season_2020,Dry_Season_2021
,,1.712,0.303,-0.264
,,1.827,0.295,-0.786
,,1.785,0.526,-0.87
,,1.766,0.342,-2.062
,,1.907,0.334,-4.379
,,1.813,-0.542,-3.845
,,2.105,0.746,-3.513
,,2.061,2.418,-2.674
,,2.095,-0.088,-5.246
,,2.229,0.676,-5.158
,,2.282,0.397,-3.172
,,2.648,0.746,-3.675
,,2.866,0.727,-3.18
,,2.428,1.067,-3.303
,,2.301,0.794,-3.514
,,2.485,0.983,-3.517
,,2.159,1.219,-3.101
,,2.28,1.346,-2.762
,,2.297,0.811,-3.599
,,2.554,0.497,-3.035
,,2.79,0.657,-3.408
,,2.987,1.259,-2.589
,,3.041,1.044,-2.914
,,2.901,0.334,-3.109
,,2.903,1.096,-3.065
,,3.135,0.7,-3.264
,,3.139,0.852,-2.799
,,2.744,0.722,-2.664
,,2.975,0.958,-1.73
,,3.062,0.535,-2.798
,,2.649,0.527,-2.801
,,3.005,0.531,-2.745
,,2.918,0.48,-3.173
,,3.004,0.767,-3.54
,,3.074,0.936,-2.475
,,2.922,0.256,-1.843
,,3.173,-0.105,-1.605
,,3.051,-0.098,-0.95
,,2.933,0.847,0.328
,,2.805,-0.427,-0.766
,,3.148,-0.038,0.326
,,3.053,0.181,-0.2
,,2.819,0.234,-0.211
,,2.589,0.19,-0.534
,,2.873,-0.451,-0.858
,,2.786,-0.012,-0.545
,,2.851,-0.195,0.471
,,3.087,-1.035,-0.152
,,3.055,-1.15,-0.436
,,3.034,-0.969,-0.613
,,2.755,0.208,-0.484
,,3.238,0.2,-0.284
,,2.978,0.609,-0.241
,,2.981,0.007,-0.584
,,3.158,2.126,-0.362
,,2.98,0.33,-0.496
,,2.758,1.293,-0.658
,,2.886,0.397,-0.661
,,3.1,0.568,-0.233
,,3.043,0.473,-0.376
,,3.09,1.058,-0.659
,,3.226,1.57,-0.008
,,2.967,1.266,-0.933
,,2.847,1.476,-0.108
,,3.047,1.267,-0.39
,,3.061,1.217,-0.155
,,3.11,1.372,0.098
,,2.737,1.219,0.162
,,2.729,1.106,0.67
,,2.925,1.598,-0.377
,,2.619,1.421,0.24
,,2.835,0.856,0.121
,,2.817,0.577,-0.447
,,2.985,0.635,-0.232
,,2.757,0.8,-0.848
,,3.077,0.612,-2.833
,,2.661,1.079,-1.99
,,2.522,0.834,-1.235
,,2.517,0.458,-2.527
,,2.488,0.45,-0.873
,,-1.47,0.421,-0.873
,,-2.027,0.569,1.463
,,-1.443,0.429,-1.069
,,-0.912,0.863,-2.076
,,-1.413,0.518,-2.011
,,-1.475,0.43,-2.038
,,-1.243,0.788,-2.042
,,-1.487,0.422,-1.156
,,-0.917,0.172,-0.274
,,0.473,-0.028,-0.301
,,-0.923,0.637,0.309
,,-0.92,0.144,0.338
,,-1.615,0.258,0.044
,,-1.629,0.13,0.064
,,-0.93,0.284,0.691
,,-0.343,0.545,1.309
,,-0.166,0.482,0.788
,,-0.382,0.688,1.65
,,0.008,0.176,1.275
,,0.061,0.073,1.269
,,0.477,0.313,0.795
,,0.788,0.499,0.077
,,0.684,0.798,0.306
,,0.413,0.727,0.025
,,0.571,0.752,0.185
,,0.147,0.507,-0.028
,,0.264,0.404,-0.217
,,0.331,0.495,-0.385
,,-0.169,0.487,-0.682
,,-0.121,0.288,-0.846
,,-0.491,0.408,-1.159
,,-0.767,-0.038,-0.808
,,-0.584,0.831,-0.937
,,-0.649,0.299,-0.787
,,-0.351,0.117,-0.538
,,-0.348,0.511,-0.713
,,-0.184,0.552,-0.717
,,-0.778,0.23,-0.978
,,-1.019,0.117,-0.894
,,-1.249,0.1,-1.234
,,-0.239,0.139,-1.428
,,0.225,0.287,-1.438
,,0.49,-0.048,-1.419
,,0.276,0.243,-1.43
,,1.093,0.047,-1.592
,,0.729,0.299,-1.3
,,0.632,0.419,-1.149
,,0.494,0.48,-1.347
,,0.774,0.267,-1.535
,,0.506,0.226,-1.204
,,1.14,0.359,-1.339
,,1.331,0.203,-1.109
,,1.373,0.095,-1.096
,,1.222,0.014,-1.173
,,0.951,0.279,-1.058
,,1.309,-0.107,-1.05
,,1.121,-0.298,-0.788
,,1.114,-0.306,-0.937
,,1.383,-0.303,-1.171
,,0.901,0.096,-0.909
,,0.777,0.006,-0.941
,,0.848,-0.352,-0.705
,,0.684,-0.113,-0.88
,,0.855,0.063,-1.084
,,0.858,0.072,-0.758
,,0.649,-0.245,-0.761
,,0.568,-0.154,-0.69
,,0.784,-0.285,-0.938
,,1.116,-0.235,-1.162
,,0.723,-0.23,-0.893
,,0.643,-2.676,-1.011
,,0.787,-1.773,-0.867
,,0.956,-1.373,-0.587
,,1.311,-0.964,-1.024
,,1.471,2.934,-0.759
,,0.699,-3.631,-1.089
,,0.989,-2.251,-0.886
,,1.257,-2.267,-0.766
,,0.579,-0.325,-0.71
,,0.492,-0.096,-0.835
,,0.62,0.108,-0.419
,,-0.56,-0.594,-0.451
,,-0.275,1.329,-0.509
,,-0.372,0.278,-0.491
,,-0.984,0.471,-0.661
,,-2.637,0.632,-0.374
,,-2.099,1.196,-0.376
,,-2.255,1.166,-0.326
,,-1.192,0.746,-0.461
,,-2.09,0.46,-0.09
,,-1.764,0.695,-0.171
,,-1.761,0.041,-0.123
,,0.603,0.489,-0.218
,,0.223,0.481,-0.238
,,0.993,0.336,-0.241
,,1.949,0.607,0.303
,,0.764,0.486,0.234
,,1.866,0.467,0.224
,,1.609,0.486,0.306
,,1.73,0.492,0.221
,,1.904,1.431,0.347
,,2.141,0.666,0.206
,,1.913,1.08,0.355
,,2.635,1,0.664
,,1.826,1.15,0.251
,,1.764,1.11,0.018
,,1.968,1.036,0.224
,,2.181,1.813,0.253
,,2.135,1.016,0.403
,,2.164,1.473,-0.001
,,2.417,0.921,-0.033
,,2.283,1.705,-0.246
,,1.97,1.587,-0.258
,,2.262,1.407,-0.883
,,2.61,1.057,-0.439
,,2.229,0.837,-0.218
,,2.312,0.914,-0.752
,,2.277,0.902,-1.008
,,1.981,0.56,-0.929
,,1.925,0.644,-1.303
,,1.928,0.636,-1.418
,,1.829,0.225,-2.027
,,2.029,0.333,-3.912
,,1.844,0.409,-2.722
,,1.645,0.536,-4.814
,,1.642,-0.034,-2.948
,,1.869,0.234,-3.743
,,1.523,0.172,-5.565
,,1.962,0.055,-4.61
,,1.996,0.353,-3.708
,,1.987,-0.115,-3.287
,,2.19,0.237,-3.935
,,2.316,0.249,-4.146
,,2.141,0.412,-5.036
,,2.319,0.196,-5.038
,,2.307,0.477,-4.892
,,2.458,-0.354,-4.561
,,2.598,-0.844,-3.815
,,2.527,-0.762,-2.988
,,2.335,-0.844,-3.97
,,2.301,0.963,-2.304
,,2.47,0.617,-2.341
,,2.356,0.782,-3.32
,,2.575,0.526,-3.744
,,2.703,1.144,-3.855
,,2.734,0.683,-2.695
,,2.942,1.125,-2.67
,,2.753,0.757,-1.914
,,2.826,1.485,-2.018
,,2.829,1.479,-2.345
,,2.709,1.08,-2.349
,,2.944,1.439,-2.714
,,3.07,1.035,-3.415
,,3.088,1.019,-2.31
,,3.006,1.121,-2.254
,,2.853,1.721,-2.669
,,2.997,1.268,-1.202
,,2.874,1.575,-0.827
,,2.806,1.319,-1.738
,,3.054,1.577,-0.208
,,2.983,1.341,-1.08
,,3.201,0.89,-0.658
,,2.969,1.179,-0.342
,,3.051,0.639,-1.284
,,3.232,0.924,-0.418
,,3.076,0.99,-0.757
,,3.244,0.819,-0.695
,,2.937,0.812,-0.292
,,3.103,1.451,-0.129
,,2.935,1.031,-0.05
,,2.897,0.59,-1.15
,,2.934,0.789,-0.471
,,2.759,0.544,-0.434
,,3.089,0.693,-0.12
,,3.448,0.207,-0.043
,,2.96,0.17,-0.113
,,3.194,0.242,-0.509
,,3.384,0.064,-0.813
,,3.387,0.196,-0.817
,,3.266,0.16,-0.116
,,3.248,0.385,-0.271
,,3.217,0.187,-0.22
,,3.271,0.617,-0.574
,,3.301,0.62,-0.58
,,3.172,0.32,0.063
,,3.147,0.406,-0.35
,,3.241,0.524,0.195
,,2.837,0.55,-0.237
,,3.02,0.745,-0.488
,,2.787,0.601,0.277
,,2.956,0.358,-0.237
,,2.818,0.788,0.081
,,2.907,0.313,0.382
,,2.88,0.446,-0.109
,,3.239,0.439,-0.879
,,2.859,0.22,-0.577
,,2.663,0.469,-0.585
,,2.856,0.307,-1.737
,,3.116,0.356,-2.695
,,2.536,0.691,-2.691
,,2.768,0.522,-4.387
,,3.088,0.453,-2.479
,,2.464,0.534,-3
,,2.737,0.34,-2.296
,,2.523,0.288,-2.951
,,-1.308,0.434,-0.366
,,-0.885,0.166,-0.37
,,-1.608,0.454,-0.774
,,-1.533,0.117,0.279
,,-1.794,0.034,0.103
,,-1.839,0.135,0.091
,,-1.876,0.225,-0.323
,,-0.6,0.391,-0.248
,,-0.56,0.176,0.893
,,-0.683,0.503,0.416
,,-1.867,0.453,0.719
,,-1.864,0.155,0.671
,,-1.48,0.484,1.071
,,-1.077,0.314,1.199
,,-1.089,0.451,1.454
,,-0.196,0.26,0.668
,,0.023,0.143,0.515
,,0.1,0.614,0.421
,,0.059,0.607,0.499
,,0.065,-0.017,-0.102
,,-0.03,0.102,0.018
,,0.255,0.028,-0.087
,,0.752,0.039,-0.81
,,0.013,0.092,-0.841
,,0.791,-0.214,-0.815
,,-0.326,0.033,-0.912
,,-0.166,-0.136,-1.193
,,-0.194,-0.373,-1.085
,,-0.797,-2.735,-0.786
,,-0.742,-2.272,-0.596
,,-0.509,-2.68,-0.599
,,-0.293,-0.986,-0.925
,,-0.51,-1.368,-1.044
,,-0.507,-1.022,-1.236
,,-0.929,2.067,-1.041
,,-1.353,-0.294,-1.087
,,-1.473,0.211,-1.288
,,-0.726,-0.489,-1.31
,,-0.05,0.253,-1.162
,,0.223,0.122,-1.29
,,0.069,1.343,-1.158
,,0.385,1.215,-1.128
,,0.147,0.771,-1.051
,,0.484,0.628,-1.257
,,0.852,0.272,-1.411
,,0.946,0.823,-1.396
,,0.692,0.776,-1.086
,,0.861,0.769,-1.312
,,0.676,0.597,-1.157
,,1.047,1.162,-1.194
,,1.195,0.036,-0.982
,,1.383,-0.142,-0.791
,,1.366,0.96,-0.954
,,1.469,1.578,-1.012
,,1.371,0.867,-0.947
,,1.345,0.719,-1.171
,,0.924,0.744,-0.785
,,0.845,1.205,-1.012
,,1.018,0.756,-1.076
,,0.658,0.657,-0.597
,,0.553,0.676,-0.601
,,0.625,1.086,-0.819
,,0.628,1.696,-0.769
,,0.689,1.02,-0.746
,,0.884,1.366,-1.065
,,0.566,0.95,-0.62
,,1.118,1.501,-0.79
,,0.721,0.966,-0.808
,,0.093,1.296,-0.706
,,0.545,1.469,-0.881
,,1.308,0.975,-0.787
,,1.422,1.066,-0.717
,,1.246,0.831,-0.815
,,1.684,1.039,-0.613
,,0.989,0.139,-0.551
,,1.06,0.216,-0.669
,,0.817,0.433,-0.804
,,0.822,0.274,-0.516
,,1.046,-0.206,-0.674
,,-0.493,0.084,-0.657
,,-0.003,0.215,-0.421
,,-0.039,0.162,-0.228
,,-0.805,0.486,-0.378
,,0.278,0.154,-0.315
,,-0.705,0.362,-0.454
,,1.536,0.408,-0.033
,,0.612,-0.561,-0.179
,,0.928,-0.329,-0.014
,,1.189,-0.147,-0.358
,,1.169,-0.268,-0.361
,,1.645,-0.983,-0.102
,,2.079,-0.55,0.23
,,1.568,0.376,0.301
,,1.686,0.396,0.201
,,2.534,-0.414,0.45
,,2.162,0.109,-0.214
,,1.659,-0.113,0.303
,,1.439,0.539,0.343
,,1.964,0.531,-0.054
,,1.763,1.352,0.185
,,1.809,1.438,0.222
,,2.166,0.902,0.029
,,2.136,1.586,-0.011
,,2.271,1.916,0.245
,,1.604,0.87,-0.11
,,1.82,1.491,0.165
,,2.267,1.191,-0.4
,,2.051,0.971,-0.405
,,2.052,0.816,-0.694
,,2.186,0.901,-0.471
,,2.049,1.43,-0.616
,,1.764,1.275,-0.714
,,1.766,1.285,-0.84
,,2.248,1.412,-0.892
,,1.947,1.441,-1.401
,,2.159,1.102,-3.049
,,1.948,0.943,-2.694
,,1.311,1.692,-3.808
,,1.613,1.205,-3.851
,,1.73,1.225,-2.418
,,1.666,1.439,-4.122
,,1.861,0.527,-5.786
,,1.73,1.23,-4.538
,,1.69,0.731,-3.806
,,1.975,0.723,-3.802
,,2.312,1.161,-4.794
,,2.407,1.033,-3.748
,,2.093,0.811,-3.751
,,2.205,0.841,-3.891
,,2.692,0.48,-3.742
,,2.502,0.939,-3.981
,,2.405,0.485,-2.813
,,2.413,0.205,-2.606
,,2.613,0.155,-2.313
,,2.33,0.153,-2.207
,,2.555,0.094,-2.409
,,2.653,0.149,-3.257
,,2.845,-0.06,-4.241
,,2.95,0.304,-3.993
,,2.852,0.351,-3.091
,,2.888,0.687,-2.236
,,2.891,0.445,-2.173
,,2.889,0.605,-1.65
,,2.799,0.521,-2.593
,,2.98,0.545,-2.597
,,2.934,0.361,-2.916
,,2.601,0.405,-1.952
,,2.978,0.732,-1.646
,,2.705,0.627,-1.971
,,3.198,0.755,-2.398
,,2.829,0.424,-1.086
,,2.76,0.52,-1.659
,,3.024,0.512,-0.956
,,3.091,0.362,-1.527
,,2.956,0.437,-0.687
,,3.182,0.492,-0.203
,,2.854,0.639,0.125
,,3.275,0.69,-0.325
,,3.187,0.523,-1.568
,,3.014,0.395,-0.971
,,2.82,0.482,-0.678
,,3.212,0.655,-0.665
,,3.247,0.825,0.056
,,3.068,0.447,0.344
,,3.162,0.421,0.086
,,3.156,0.297,-0.54
,,3.096,0.355,-0.255
,,3.262,0.272,-0.427
,,3.153,0.388,-0.63
,,3.163,0.656,-0.783
,,3.165,0.881,-1.221
,,3.382,0.655,-0.592
,,3.178,0.238,-0.596
,,3.396,0.727,-0.659
,,3.121,0.445,-0.062
,,3.102,0.597,-0.726
,,2.938,0.236,-0.102
,,2.917,0.405,-0.652
,,3.304,0.132,-0.848
,,2.897,0.426,-0.224
,,2.976,-0.154,-0.595
,,2.975,-0.162,0.038
,,3.112,0.141,0.029
,,2.757,0.16,-0.088
,,2.815,-0.215,0.196
,,2.776,-0.25,-0.061
,,2.556,-0.153,0.638
,,2.752,-0.001,0.383
,,2.626,-0.027,-0.316
,,3.131,-1.724,0.019
,,2.735,-0.817,-1.234
,,2.613,-1.517,-1.092
,,2.733,-1.569,-2.142
,,2.913,-1.987,-1.254
,,2.768,-0.544,-1.441
,,2.346,-1.168,-2.028
,,2.056,-0.466,-1.703
,,-2.887,-0.267,-3.481
,,-1.268,0.336,-0.369
,,-1.208,0.618,-1.579
,,-1.378,-0.013,-0.961
,,-1.762,0.874,-0.964
,,-1.281,1.072,-2.504
,,-1.994,0.587,-0.24
,,-0.602,1.199,-0.554
,,-0.723,1.28,0.08
,,-0.42,1.018,0.831
,,-0.418,0.833,0.487
,,-1.48,0.642,-0.111
,,-0.59,0.248,0.319
,,-0.301,0.624,0.088
,,-0.088,0.616,1.067
,,0.319,1.035,0.731
,,0.098,0.391,1.073
,,0.052,-0.085,1.37
,,0.304,0.331,1.225
,,-0.228,0.539,0.957
,,0.85,0.322,0.427
,,-0.042,1.06,0.294
,,-0.481,0.587,0.016
,,-0.549,0.534,0.39
,,-0.726,1.099,-0.211
,,-0.797,0.435,-0.42
,,-0.936,0.391,-0.72
,,-0.832,1.317,-0.952
,,-0.296,1.234,-0.683
,,-0.634,0.862,-0.487
,,-0.632,0.807,-0.596
,,-1.486,1,-0.724
,,-1.673,1.385,-0.702
,,-1.165,1.034,-0.705
,,-0.956,2.534,-0.499
,,-0.124,1.568,-0.637
,,0.094,0.92,-0.919
,,0.198,0.578,-1.169
,,0.458,0.389,-1.434
,,0.805,0.447,-1.218
,,0.9,0.253,-1.41
,,0.329,0.516,-1.165
,,1.16,0.448,-1.242
,,1.371,0.178,-1.203
,,0.463,-0.189,-1.099
,,0.834,-0.296,-1.135
,,1.278,0.345,-1.372
,,1.206,-0.014,-0.949
,,1.354,0.737,-1.277
,,1.703,0.053,-1.027
,,1.504,0.191,-0.944
,,1.243,-0.179,-1.038
,,1.458,-0.451,-1.073
,,0.801,0.334,-1.171
,,0.915,-0.17,-0.731
,,1.101,-0.059,-0.928
,,0.702,0.317,-0.959
,,0.67,0.187,-1.163
,,0.485,-0.317,-0.988
,,0.488,0.921,-0.693
,,0.73,0.515,-1.308
,,0.946,0.164,-0.944
,,0.837,0.47,-0.948
,,0.654,1.024,-0.946
,,1.007,1.575,-0.627
,,1.29,1.173,-0.787
,,1.353,0.799,-0.54
,,1.183,0.785,-0.591
,,0.935,1.136,-0.804
,,1.558,1.58,-0.901
,,1.635,1.871,-0.475
,,1.285,2.064,-0.683
,,1.428,0.785,-0.722
,,1.56,2.175,-0.618
,,0.771,0.447,-0.766
,,0.914,1.307,-0.851
,,0.186,0.904,-0.482
,,-0.267,0.707,-0.659
,,-1.13,1.369,-0.888
,,-1.127,1.374,-0.638
,,0.771,1.277,-0.574
,,1.06,1.199,-0.564
,,0.583,1.62,-0.49
,,0.072,1.625,-0.296
,,0.25,0.871,-0.56
,,0.478,1.099,-0.66
,,1.586,1.803,-0.423
,,1.457,0.999,-0.086
,,1.561,0.793,-0.233
,,2.198,0.986,-0.217
,,2.02,0.978,-0.219
,,2.149,0.426,0.136
,,1.918,0.642,0.133
,,2.17,0.638,0.155
,,2.078,0.223,0.282
,,1.947,0.819,0.106
,,2.164,0.857,0.142
,,1.937,0.494,0.326
,,2.342,0.418,0.183
,,2.172,0.46,0.02
,,2.174,0.392,-0.004
,,1.919,0.327,0.043
,,2.144,0.2,0.533
,,2.011,0.402,0.061
,,2.236,0.485,0.04
,,1.758,-0.049,0
,,2.324,0.369,0.096
,,2.359,0.6,-0.214
,,1.999,0.752,-0.147
,,2.002,0.537,-0.057
,,2.009,0.437,-0.255
,,1.983,0.737,-0.604
,,2.095,0.639,-0.524
,,2.141,0.453,-1.317
,,1.515,0.327,-1.044
,,1.58,0.435,-1.408
,,1.468,0.317,-2.277
,,1.584,0.389,-3.403
,,1.655,0.693,-2.141
,,1.417,0.685,-3.368
,,1.722,0.232,-3.633
,,1.626,0.308,-5.087
,,1.736,0.385,-3.79
,,2.216,0.421,-4.458
,,2.271,0.638,-4.459
,,2.43,0.48,-4.244
,,2.504,0.663,-3.954
,,2.691,0.557,-3.957
,,2.578,0.33,-2.645
,,2.595,0.563,-3.733
,,2.723,0.708,-3.795
,,2.501,0.555,-3.442
,,2.787,0.58,-3.719
,,2.593,0.127,-3.135
,,2.724,0.213,-4.18
,,3.106,0.64,-2.612
,,2.81,0.726,-1.958
,,2.868,0.282,-1.906
,,2.871,0.225,-2.492
,,3.147,0.57,-3.016
,,3.07,0.454,-3.402
,,2.785,0.709,-3.646
,,2.639,0.604,-3.075
,,2.964,0.232,-2.516
,,2.929,0.227,-2.114
,,2.75,0.21,-2.772
,,3.072,-0.111,-3.463
,,2.984,-0.118,-3.466
,,2.866,0.176,-2.661
,,2.836,0.171,-2.621
,,3.016,0.139,-0.691
,,2.855,0.051,-1.371
,,3.067,-0.931,-2.644
,,2.924,-1.906,-1.875
,,2.879,-2.46,-2.398
,,3.188,-2.467,-2.003
,,3.083,-1.805,-0.515
,,2.864,-2.45,-0.971
,,2.912,-2.089,-0.246
,,2.992,-1.422,-0.327
,,2.864,-1.279,-0.349
,,3.238,-1.146,-0.723
,,3.063,0.219,-0.344
,,3.345,0.337,-0.524
,,3.163,1.012,-1.24
,,3.488,1.032,-0.513
,,3.275,1.189,-0.879
,,3.277,1.518,-0.227
,,3.702,0.881,-0.323
,,3.235,0.911,-0.026
,,3.289,0.409,-0.183
,,3.383,0.495,-0.66
,,3.323,0.667,-0.475
,,3.264,0.659,-0.583
,,2.969,0.142,-0.618
,,2.956,-0.046,-0.456
,,2.982,-0.386,-0.459
,,3.133,0.467,-0.735
,,2.825,0.831,-0.379
,,2.662,0.448,-0.289
,,2.591,1.088,-0.455
,,2.961,1.218,-0.433
,,2.889,0.362,0.014
,,2.932,0.751,-0.569
,,2.798,0.647,-0.421
,,2.692,1.027,-0.017
,,2.517,1.403,-0.134
,,2.539,0.862,0.132
,,2.743,1.404,0.422
,,2.656,1.235,0.709
,,2.624,1.647,-0.045
,,2.317,1.32,0.077
,,2.547,1.493,0.527
,,2.32,0.823,-0.211
,,2.162,0.844,-0.624
,,-0.517,0.677,-1.05
,,-1.367,0.723,-2.198
,,-2.47,0.803,-1.351
,,-2.629,0.432,-0.163
,,-1.688,0.421,-1.222
,,-0.82,0.699,-0.909
,,-1.485,0.266,-2.412
,,-1.193,0.485,-0.38
,,-2.038,0.512,0.078
,,-1.987,0.157,-2.339
,,-1.776,0.486,-2.342
,,-0.49,0.296,-0.099
,,-0.487,0.612,0.34
,,-1.271,0.211,0.067
,,-0.988,0.133,0.442
,,-0.059,-0.269,1.179
,,-0.763,0.776,0.838
,,0.419,0.122,0.344
,,0.191,-0.085,0.987
,,0.452,0.351,0.841
,,0.729,0.167,0.741
,,-0.114,0.363,1.33
,,-0.516,0.676,1.679
,,0.108,0.459,1.819
,,0.028,0.797,0.921
,,-0.825,0.742,0.639
,,-0.716,1.031,0.416
,,-1.03,1.023,0.401
,,-0.959,1.126,0.201
,,-0.751,0.234,0.319
,,-0.733,0.866,-0.02
,,-0.838,1.153,0.127
,,-0.985,1.629,-0.509
,,-0.983,1.289,-0.899
,,-1.875,1.897,-0.609
,,-2.008,1.238,-0.596
,,-1.274,1.496,-0.797
,,-0.344,1.277,-0.731
,,-0.618,1.227,-0.808
,,0.075,0.958,-0.811
,,0.141,1.051,-0.514
,,0.937,1.667,-0.75
,,0.762,1.36,-0.972
,,0.732,1.201,-1.122
,,1.029,1.153,-1.239
,,0.909,1.476,-1.623
,,1.156,1.988,-1.43
,,0.621,1.468,-1.149
,,0.953,1.306,-1.278
,,0.903,0.694,-1.238
,,1.369,1.068,-1.103
,,1.311,0.518,-1.051
,,1.927,0.97,-1.191
,,1.576,0.962,-1.191
,,1.677,0.529,-1.03
,,1.419,0.849,-1.36
,,1.11,0.322,-0.635
,,0.795,0.478,-0.744
,,0.822,0.97,-1.007
,,0.776,0.606,-0.946
,,1.128,0.538,-0.943
,,0.777,0.807,-0.904
,,0.779,0.316,-1.002
,,1.07,0.292,-1.083
,,1.114,0.448,-0.851
,,1.33,0.055,-0.758
,,1.118,0.456,-0.583
,,1.096,0.229,-0.788
,,0.71,0.373,-0.791
,,0.851,0.256,-0.634
,,1.202,-0.057,-0.637
,,1.247,0.525,-0.637
,,1.343,0.387,-0.309
,,1.475,0.3,-0.964
,,1.517,-0.097,-0.82
,,1.332,0.174,-0.845
,,1.77,0.115,-0.864
,,1.353,0.213,-0.688
,,0.749,0.363,-0.786
,,0.739,0.356,-0.762
,,0.779,0.365,-0.804
,,-1.542,0.38,-0.308
,,0.648,0.445,-0.589
,,0.65,0.142,-0.618
,,1.285,0.23,-0.419
,,0.738,0.349,-0.721
,,1.234,0.494,-0.485
,,1.285,0.453,-0.575
,,1.301,0.33,-0.267
,,0.961,0.439,-0.056
,,1.791,0.666,-0.334
,,1.665,0.695,-0.1
,,2.231,0.684,-0.232
,,1.893,0.326,-0.394
,,2.044,0.62,-0.418
,,1.957,0.346,-0.244
,,2.352,0.611,-0.116
,,1.892,0.748,-0.048
,,2.15,0.287,-0.052
,,2.203,0.618,-0.105
,,1.994,0.636,0.141
,,2.274,0.59,0.294
,,2.305,0.183,0.19
,,2.224,0.639,0.528
,,2.064,0.485,0.147
,,1.925,0.28,0.075
,,2.252,0.302,0.312
,,1.959,0.376,0.081
,,1.928,0.435,-0.223
,,2.213,0.427,0.236
,,2.44,0.547,-0.21
,,2.101,-0.091,0.107
,,2.104,-1.976,-0.194
,,2.43,-3.201,-0.258
,,2.15,-2.873,-0.043
,,1.906,-1.694,-0.223
,,1.992,-1.698,-0.733
,,1.895,-1.58,-0.476
,,1.945,-1.329,-1.08
,,1.625,-2.418,-2.163
,,1.505,-1.667,-3.053
,,1.458,-0.764,-2.676
,,1.564,0.155,-2.46
,,1.357,0.337,-2.955
,,1.867,0.504,-3.775
,,1.645,1.761,-2.816
,,1.88,1.092,-4.847
,,1.998,0.154,-3.088
,,2.148,-0.216,-7.24
,,2.254,0.675,-6.008
,,2.333,0.668,-6.011
,,2.35,0.379,-3.667
,,2.645,-0.008,-5.037
,,2.597,-0.277,-3.748
,,2.882,0.114,-3.561
,,2.71,0.632,-3.476
,,2.873,1.344,-4.532
,,2.742,0.768,-4.087
,,2.666,0.892,-2.375
,,2.922,1.233,-2.843
,,2.552,1.347,-2.346
,,2.998,1.059,-2.573
,,3.001,1.573,-2.65
,,2.955,1.281,-2.591
,,3.101,1.267,-2.848
,,2.74,1.395,-3.061
,,2.686,1.616,-3.142
,,3.021,1.332,-3.255
,,2.945,1.151,-2.704
,,2.746,1.284,-3.127
,,2.989,0.983,-3.22
,,3.161,1.266,-3.224
,,2.794,1.286,-3.116
,,2.783,1.167,-2.843
,,2.747,0.787,-1.278
,,2.947,0.813,-1.973
,,2.927,0.709,-1.262
,,2.905,0.189,-1.312
,,2.971,0.432,-1.017
,,3.112,0.681,0.211
,,2.903,0.435,-0.583
,,3.12,0.123,-0.357
,,3.266,0.358,-0.703
,,3.199,-0.281,0.248
,,2.954,0.438,0.013
,,3.159,-0.142,-0.558
,,3.221,0.815,-0.948
,,3.301,0.444,-1.179
,,3.342,0.534,-0.781
,,3.357,0.346,-0.43
,,3.671,0.535,0.073
,,3.673,0.857,-0.003
,,3.422,0.048,-0.376
,,3.41,0.109,-0.366
,,3.416,0.296,-0.567
,,3.179,0.69,-0.297
,,3.242,0.67,-0.319
,,3.027,0.713,-0.8
,,2.994,1.103,-1.145
,,3.001,0.541,-0.727
,,3.065,0.55,-0.73
,,3.21,1.243,-0.742
,,2.709,0.689,-0.37
,,2.848,0.682,-0.703
,,2.759,0.738,-0.773
,,2.849,0.962,-0.588
,,2.799,0.861,-0.493
,,2.609,0.838,-0.082
,,2.851,1.522,-0.586
,,3.155,1.03,-0.181
,,2.812,1.172,0.401
,,3.011,1.005,0.441
,,2.756,1.302,0.009
,,2.686,1.383,0.282
,,2.528,1.395,-0.073
,,2.561,1.459,0.314
,,1.974,0.513,0.95
,,-1.187,1.02,0.168
,,-2.967,0.796,0.422
,,-1.342,1.301,0.299
,,-2.317,1.297,-0.593
,,-2.004,1.338,-2.063
,,-1.667,1.73,0.061
,,-1.186,0.532,-1.419
,,-1.579,1.013,-0.446
,,-2.045,0.656,-1.674
,,-1.75,1.216,-1.772
,,-1.613,1.292,0.339
,,-1.32,1.227,0.196
,,-1.317,0.587,0.192
,,-1.014,0.523,0.186
,,-1.387,0.707,-0.207
,,-0.345,0.761,0.942
,,-0.438,0.824,0.294
,,-0.253,0.742,-0.16
,,0.211,0.168,0.127
,,0.24,0.498,1.457
,,-0.387,0.369,0.66
,,-0.312,0.365,0.923
,,0.347,0.624,0.802
,,-0.301,0.492,1.348
,,-0.226,0.237,1.61
,,-0.661,0.39,1.486
,,-0.942,0.157,1.056
,,-1.026,0.365,0.365
,,-1.425,0.059,0.487
,,-0.763,0.621,0.078
,,-0.916,0.168,-0.196
,,-0.883,0.179,0.03
,,-1.136,0.474,-0.286
,,-1.133,0.218,-0.096
,,-1.594,0.21,-0.296
,,-1.773,0.484,-0.435
,,-0.714,0.563,-0.398
,,-0.511,0.569,-0.375
,,-0.616,0.408,-0.504
,,-0.256,0.502,-0.24
,,0.533,0.273,-0.908
,,0.831,0.459,-0.911
,,0.974,0.584,-0.471
,,1.155,0.605,-0.516
,,0.859,0.468,-1.07
,,0.667,0.407,-0.693
,,1.05,0.729,-1.019
